Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-30 00:00:00-05:00,28654.759765625,28872.80078125,28376.490234375,28634.880859375,866350000,0.0,0.0
2020-01-06 00:00:00-05:00,28465.5,29009.0703125,28418.630859375,28823.76953125,1316300000,0.0,0.0
2020-01-13 00:00:00-05:00,28869.009765625,29373.619140625,28819.4296875,29348.099609375,1371470000,0.0,0.0
2020-01-20 00:00:00-05:00,29269.05078125,29341.2109375,28843.310546875,28989.73046875,1291150000,0.0,0.0
2020-01-27 00:00:00-05:00,28542.490234375,28944.240234375,28169.529296875,28256.029296875,1700440000,0.0,0.0
2020-02-03 00:00:00-05:00,28319.650390625,29408.05078125,28319.650390625,29102.509765625,1514760000,0.0,0.0
2020-02-10 00:00:00-05:00,28995.66015625,29568.5703125,28995.66015625,29398.080078125,1361730000,0.0,0.0
2020-02-17 00:00:00-05:00,29282.779296875,29409.08984375,28892.69921875,28992.41015625,1096230000,0.0,0.0
2020-02-24 00:00:00-05:00,28402.9296875,28402.9296875,24681.009765625,25409.359375,3019270000,0.0,0.0
2020-03-02 00:00:00-05:00,25590.509765625,27102.33984375,25226.619140625,25864.779296875,2819020000,0.0,0.0
2020-03-09 00:00:00-04:00,24992.359375,25020.990234375,21154.4609375,23185.619140625,3820590000,0.0,0.0
2020-03-16 00:00:00-04:00,20917.529296875,21768.279296875,18917.4609375,19173.98046875,4087140000,0.0,0.0
2020-03-23 00:00:00-04:00,19028.359375,22595.060546875,18213.650390625,21636.779296875,3677640000,0.0,0.0
2020-03-30 00:00:00-04:00,21678.220703125,22480.369140625,20735.01953125,21052.529296875,2602980000,0.0,0.0
2020-04-06 00:00:00-04:00,21693.630859375,24008.990234375,21693.630859375,23719.369140625,2244560000,0.0,0.0
2020-04-13 00:00:00-04:00,23698.9296875,24264.2109375,23095.349609375,24242.490234375,2314860000,0.0,0.0
2020-04-20 00:00:00-04:00,24095.099609375,24108.689453125,22941.880859375,23775.26953125,2026740000,0.0,0.0
2020-04-27 00:00:00-04:00,23866.150390625,24764.76953125,23645.30078125,23723.689453125,2150930000,0.0,0.0
2020-05-04 00:00:00-04:00,23581.55078125,24349.900390625,23361.16015625,24331.3203125,1808170000,0.0,0.0
2020-05-11 00:00:00-04:00,24256.44921875,24382.08984375,22789.619140625,23685.419921875,2146040000,0.0,0.0
2020-05-18 00:00:00-04:00,24059.98046875,24718.4609375,24059.98046875,24465.16015625,1827230000,0.0,0.0
2020-05-25 00:00:00-04:00,24781.83984375,25758.7890625,24781.83984375,25383.109375,1741030000,0.0,0.0
2020-06-01 00:00:00-04:00,25342.990234375,27338.30078125,25220.66015625,27110.98046875,2004210000,0.0,0.0
2020-06-08 00:00:00-04:00,27232.9296875,27580.2109375,25078.41015625,25605.5390625,2422780000,0.0,0.0
2020-06-15 00:00:00-04:00,25270.390625,26611.029296875,24843.1796875,25871.4609375,2277340000,0.0,0.0
2020-06-22 00:00:00-04:00,25865.080078125,26314.970703125,24971.029296875,25015.55078125,2217300000,0.0,0.0
2020-06-29 00:00:00-04:00,25152.44921875,26204.41015625,25096.16015625,25827.359375,1511160000,0.0,0.0
2020-07-06 00:00:00-04:00,25996.080078125,26297.529296875,25523.509765625,26075.30078125,1750590000,0.0,0.0
2020-07-13 00:00:00-04:00,26225.0703125,27071.330078125,25994.98046875,26671.94921875,1795650000,0.0,0.0
2020-07-20 00:00:00-04:00,26660.2890625,27035.240234375,26402.859375,26469.890625,1992630000,0.0,0.0
2020-07-27 00:00:00-04:00,26447.669921875,26625.4609375,25992.279296875,26428.3203125,1949190000,0.0,0.0
2020-08-03 00:00:00-04:00,26542.3203125,27456.240234375,26534.380859375,27433.48046875,1795360000,0.0,0.0
2020-08-10 00:00:00-04:00,27488.2109375,28154.880859375,27488.2109375,27931.01953125,1764470000,0.0,0.0
2020-08-17 00:00:00-04:00,27970.05078125,27999.810546875,27526.25,27930.330078125,1551760000,0.0,0.0
2020-08-24 00:00:00-04:00,28077.580078125,28733.349609375,28041.75,28653.869140625,1823450000,0.0,0.0
2020-08-31 00:00:00-04:00,28643.66015625,29199.349609375,27664.6796875,28133.310546875,2824960000,0.0,0.0
2020-09-07 00:00:00-04:00,27925.23046875,28206.2109375,27447.080078125,27665.640625,1919630000,0.0,0.0
2020-09-14 00:00:00-04:00,27718.740234375,28364.76953125,27487.970703125,27657.419921875,2347860000,0.0,0.0
2020-09-21 00:00:00-04:00,27484.7109375,27484.7109375,26537.009765625,27173.9609375,2240560000,0.0,0.0
2020-09-28 00:00:00-04:00,27362.140625,28041.4609375,27338.08984375,27682.810546875,1924450000,0.0,0.0
2020-10-05 00:00:00-04:00,27825.419921875,28676.2890625,27728.029296875,28586.900390625,1720790000,0.0,0.0
2020-10-12 00:00:00-04:00,28671.119140625,28957.900390625,28181.5390625,28606.310546875,2075670000,0.0,0.0
2020-10-19 00:00:00-04:00,28633.55078125,28711.9296875,28040.1796875,28335.5703125,1685960000,0.0,0.0
2020-10-26 00:00:00-04:00,28185.8203125,28185.8203125,26143.76953125,26501.599609375,2191290000,0.0,0.0
2020-11-02 00:00:00-05:00,26691.279296875,28495.05078125,26691.279296875,28323.400390625,1895680000,0.0,0.0
2020-11-09 00:00:00-05:00,29467.900390625,29933.830078125,28902.130859375,29479.810546875,2295120000,0.0,0.0
2020-11-16 00:00:00-05:00,29672.359375,29964.2890625,29228.380859375,29263.48046875,1810200000,0.0,0.0
2020-11-23 00:00:00-05:00,29332.8203125,30116.509765625,29332.8203125,29910.369140625,1320030000,0.0,0.0
2020-11-30 00:00:00-05:00,29854.509765625,30218.259765625,29463.640625,30218.259765625,2128410000,0.0,0.0
2020-12-07 00:00:00-05:00,30233.029296875,30319.69921875,29820.83984375,30046.369140625,1776940000,0.0,0.0
2020-12-14 00:00:00-05:00,30123.91015625,30343.58984375,29849.150390625,30179.05078125,2261940000,0.0,0.0
2020-12-21 00:00:00-05:00,30159.0,30304.140625,29755.529296875,30199.869140625,1245910000,0.0,0.0
2020-12-28 00:00:00-05:00,30283.23046875,30637.470703125,30274.240234375,30606.48046875,1236460000,0.0,0.0
2021-01-04 00:00:00-05:00,30627.470703125,31193.400390625,29881.8203125,31097.970703125,2135380000,0.0,0.0
2021-01-11 00:00:00-05:00,31015.369140625,31223.779296875,30612.669921875,30814.259765625,1993220000,0.0,0.0
2021-01-18 00:00:00-05:00,30887.419921875,31272.220703125,30865.029296875,30996.98046875,1626200000,0.0,0.0
2021-01-25 00:00:00-05:00,30989.849609375,31121.419921875,29856.30078125,29982.619140625,2413970000,0.0,0.0
2021-02-01 00:00:00-05:00,30054.73046875,31252.1796875,30014.970703125,31148.240234375,1617690000,0.0,0.0
2021-02-08 00:00:00-05:00,31191.19921875,31543.8203125,31191.19921875,31458.400390625,1500320000,0.0,0.0
2021-02-15 00:00:00-05:00,31472.080078125,31647.529296875,31285.3203125,31494.3203125,1351780000,0.0,0.0
2021-02-22 00:00:00-05:00,31381.119140625,32009.640625,30911.369140625,30932.369140625,2244130000,0.0,0.0
2021-03-01 00:00:00-05:00,31065.900390625,31668.33984375,30547.529296875,31496.30078125,2172260000,0.0,0.0
2021-03-08 00:00:00-05:00,31512.150390625,32793.3203125,31512.150390625,32778.640625,2111200000,0.0,0.0
2021-03-15 00:00:00-04:00,32798.83984375,33227.78125,32505.0703125,32627.970703125,2368020000,0.0,0.0
2021-03-22 00:00:00-04:00,32601.8203125,33098.828125,32071.41015625,33072.87890625,1962890000,0.0,0.0
2021-03-29 00:00:00-04:00,33087.55078125,33259.0,32905.12890625,33153.2109375,1385140000,0.0,0.0
2021-04-05 00:00:00-04:00,33222.37890625,33810.87109375,33222.37890625,33800.6015625,1536100000,0.0,0.0
2021-04-12 00:00:00-04:00,33775.05859375,34256.75,33545.83984375,34200.671875,1630620000,0.0,0.0
2021-04-19 00:00:00-04:00,34182.37890625,34182.37890625,33687.01171875,34043.48828125,1644650000,0.0,0.0
2021-04-26 00:00:00-04:00,34044.23046875,34148.94140625,33744.28125,33874.8515625,1687490000,0.0,0.0
2021-05-03 00:00:00-04:00,33904.890625,34811.390625,33765.6796875,34777.76171875,1569640000,0.0,0.0
2021-05-10 00:00:00-04:00,34785.26953125,35091.55859375,33555.21875,34382.12890625,1810200000,0.0,0.0
2021-05-17 00:00:00-04:00,34375.2890625,34415.48046875,33473.80078125,34207.83984375,1556490000,0.0,0.0
2021-05-24 00:00:00-04:00,34253.87109375,34631.109375,34253.87109375,34529.44921875,1607030000,0.0,0.0
2021-05-31 00:00:00-04:00,34584.19140625,34849.3203125,34334.41015625,34756.390625,1118940000,0.0,0.0
2021-06-07 00:00:00-04:00,34766.19921875,34820.91015625,34328.6484375,34479.6015625,1363810000,0.0,0.0
2021-06-14 00:00:00-04:00,34472.51953125,34472.51953125,33271.9296875,33290.078125,1833720000,0.0,0.0
2021-06-21 00:00:00-04:00,33312.0703125,34501.01953125,33312.0703125,34433.83984375,1565090000,0.0,0.0
2021-06-28 00:00:00-04:00,34428.1015625,34821.9296875,34186.12890625,34786.3515625,1428340000,0.0,0.0
2021-07-05 00:00:00-04:00,34790.16015625,34893.71875,34145.58984375,34870.16015625,1288570000,0.0,0.0
2021-07-12 00:00:00-04:00,34836.75,35090.01171875,34647.8203125,34687.8515625,1605000000,0.0,0.0
2021-07-19 00:00:00-04:00,34528.48046875,35095.328125,33741.76171875,35061.55078125,1750200000,0.0,0.0
2021-07-26 00:00:00-04:00,35055.859375,35171.51953125,34871.12890625,34935.46875,1432660000,0.0,0.0
2021-08-02 00:00:00-04:00,34968.55859375,35246.7890625,34714.328125,35208.51171875,1191890000,0.0,0.0
2021-08-09 00:00:00-04:00,35229.671875,35610.5703125,35041.23828125,35515.37890625,1164080000,0.0,0.0
2021-08-16 00:00:00-04:00,35490.828125,35631.19140625,34690.25,35120.078125,1494670000,0.0,0.0
2021-08-23 00:00:00-04:00,35160.96875,35501.140625,35160.96875,35455.80078125,1192430000,0.0,0.0
2021-08-30 00:00:00-04:00,35471.80078125,35510.7109375,35269.3984375,35369.08984375,1332890000,0.0,0.0
2021-09-06 00:00:00-04:00,35373.23828125,35373.23828125,34599.609375,34607.71875,1146270000,0.0,0.0
2021-09-13 00:00:00-04:00,34665.5,34990.359375,34510.30078125,34584.87890625,1815720000,0.0,0.0
2021-09-20 00:00:00-04:00,34459.71875,34879.78125,33613.03125,34798.0,1577540000,0.0,0.0
2021-09-27 00:00:00-04:00,34739.26953125,35061.12109375,33785.5390625,34326.4609375,1741260000,0.0,0.0
2021-10-04 00:00:00-04:00,34312.9609375,34975.19140625,33821.578125,34746.25,1541920000,0.0,0.0
2021-10-11 00:00:00-04:00,34723.7890625,35320.96875,34115.1015625,35294.76171875,1558460000,0.0,0.0
2021-10-18 00:00:00-04:00,35221.01953125,35765.01953125,35035.94140625,35677.01953125,1501580000,0.0,0.0
2021-10-25 00:00:00-04:00,35692.62109375,35892.921875,35490.4296875,35819.55859375,1680110000,0.0,0.0
2021-11-01 00:00:00-04:00,35833.6484375,36484.75,35797.96875,36327.94921875,1512170000,0.0,0.0
2021-11-08 00:00:00-05:00,36416.4609375,36565.73046875,35915.26953125,36100.30859375,1384310000,0.0,0.0
2021-11-15 00:00:00-05:00,36128.828125,36316.609375,35555.37109375,35601.98046875,1791180000,0.0,0.0
2021-11-22 00:00:00-05:00,35631.41015625,35929.66015625,34749.80078125,34899.33984375,1418870000,0.0,0.0
2021-11-29 00:00:00-05:00,35017.7109375,35287.91015625,34006.98046875,34580.078125,2497290000,0.0,0.0
2021-12-06 00:00:00-05:00,34633.4296875,35982.69140625,34633.4296875,35970.98828125,1993530000,0.0,0.0
2021-12-13 00:00:00-05:00,35958.9296875,36189.828125,35284.26171875,35365.44140625,2530830000,0.0,0.0
2021-12-20 00:00:00-05:00,35222.12109375,36060.98828125,34665.5,35950.55859375,1262020000,0.0,0.0
2021-12-27 00:00:00-05:00,35954.48046875,36679.44140625,35954.48046875,36338.30078125,1115740000,0.0,0.0
2022-01-03 00:00:00-05:00,36321.58984375,36952.6484375,36111.53125,36231.66015625,1987050000,0.0,0.0
2022-01-10 00:00:00-05:00,36175.2109375,36513.87890625,35639.91015625,35911.80859375,1830550000,0.0,0.0
2022-01-17 00:00:00-05:00,35661.76171875,35661.76171875,34229.55078125,34265.37109375,1713290000,0.0,0.0
2022-01-24 00:00:00-05:00,34070.609375,34815.671875,33150.328125,34725.46875,2812990000,0.0,0.0
2022-01-31 00:00:00-05:00,34691.171875,35679.19921875,34496.1015625,35089.73828125,1944590000,0.0,0.0
2022-02-07 00:00:00-05:00,35108.37890625,35824.28125,34620.51953125,34738.05859375,1792190000,0.0,0.0
2022-02-14 00:00:00-05:00,34694.5,35047.7890625,33976.1796875,34079.1796875,1733200000,0.0,0.0
2022-02-21 00:00:00-05:00,33974.08984375,34095.73828125,32272.640625,34058.75,1811170000,0.0,0.0
2022-02-28 00:00:00-05:00,33870.62109375,34179.0703125,33107.671875,33614.80078125,2061240000,0.0,0.0
2022-03-07 00:00:00-05:00,33579.75,33579.75,32578.73046875,32944.19140625,2229780000,0.0,0.0
2022-03-14 00:00:00-04:00,33000.37109375,34755.19921875,32818.16015625,34754.9296875,2166040000,0.0,0.0
2022-03-21 00:00:00-04:00,34669.8515625,34942.69921875,34341.80859375,34861.23828125,1735230000,0.0,0.0
2022-03-28 00:00:00-04:00,34833.03125,35372.26171875,34538.25,34818.26953125,1745960000,0.0,0.0
2022-04-04 00:00:00-04:00,34799.98046875,35112.2109375,34190.94921875,34721.12109375,1628450000,0.0,0.0
2022-04-11 00:00:00-04:00,34630.26953125,34889.171875,34102.80859375,34451.23046875,1334110000,0.0,0.0
2022-04-18 00:00:00-04:00,34411.48828125,35492.21875,33773.390625,33811.3984375,1637750000,0.0,0.0
2022-04-25 00:00:00-04:00,33731.6484375,34106.01171875,32913.1484375,32977.2109375,2206090000,0.0,0.0
2022-05-02 00:00:00-04:00,32978.48828125,34117.73828125,32449.869140625,32899.37109375,2093810000,0.0,0.0
2022-05-09 00:00:00-04:00,32685.169921875,32752.169921875,31228.220703125,32196.66015625,2301280000,0.0,0.0
2022-05-16 00:00:00-04:00,32152.150390625,32689.140625,30635.759765625,31261.900390625,2197100000,0.0,0.0
2022-05-23 00:00:00-04:00,31395.890625,33213.62109375,31365.58984375,33212.9609375,1808410000,0.0,0.0
2022-05-30 00:00:00-04:00,33160.58984375,33272.33984375,32509.4296875,32899.69921875,1503550000,0.0,0.0
2022-06-06 00:00:00-04:00,33032.0390625,33235.37109375,31387.83984375,31392.7890625,1446240000,0.0,0.0
2022-06-13 00:00:00-04:00,31144.91015625,31144.91015625,29653.2890625,29888.779296875,2367500000,0.0,0.0
2022-06-20 00:00:00-04:00,30074.689453125,31517.2890625,30074.689453125,31500.6796875,1547290000,0.0,0.0
2022-06-27 00:00:00-04:00,31533.599609375,31885.08984375,30431.869140625,31097.259765625,1634590000,0.0,0.0
2022-07-04 00:00:00-04:00,30903.119140625,31511.4609375,30355.119140625,31338.150390625,1147620000,0.0,0.0
2022-07-11 00:00:00-04:00,31277.98046875,31367.55078125,30143.9296875,31288.259765625,1507740000,0.0,0.0
2022-07-18 00:00:00-04:00,31475.98046875,32219.25,30982.970703125,31899.2890625,1624400000,0.0,0.0
2022-07-25 00:00:00-04:00,31950.9296875,32910.1796875,31705.359375,32845.12890625,1764330000,0.0,0.0
2022-08-01 00:00:00-04:00,32755.7109375,32972.03125,32387.119140625,32803.46875,1568680000,0.0,0.0
2022-08-08 00:00:00-04:00,32877.359375,33767.08984375,32702.66015625,33761.05078125,1475340000,0.0,0.0
2022-08-15 00:00:00-04:00,33710.69921875,34281.359375,33582.9609375,33706.73828125,1409270000,0.0,0.0
2022-08-22 00:00:00-04:00,33586.58984375,33586.58984375,32278.220703125,32283.400390625,1479050000,0.0,0.0
2022-08-29 00:00:00-04:00,32188.0,32325.16015625,31182.08984375,31318.439453125,1673290000,0.0,0.0
2022-09-05 00:00:00-04:00,31343.7890625,32227.740234375,31048.4609375,32151.7109375,1347720000,0.0,0.0
2022-09-12 00:00:00-04:00,32159.490234375,32504.0390625,30550.080078125,30822.419921875,2090270000,0.0,0.0
2022-09-19 00:00:00-04:00,30722.859375,31026.890625,29250.470703125,29590.41015625,1687600000,0.0,0.0
2022-09-26 00:00:00-04:00,29536.83984375,29811.779296875,28715.849609375,28725.509765625,2014030000,0.0,0.0
2022-10-03 00:00:00-04:00,28855.25,30454.4609375,28855.25,29296.7890625,1738870000,0.0,0.0
2022-10-10 00:00:00-04:00,29419.08984375,30428.8203125,28660.939453125,29634.830078125,1822100000,0.0,0.0
2022-10-17 00:00:00-04:00,30059.580078125,31119.26953125,29997.619140625,31082.560546875,1822360000,0.0,0.0
2022-10-24 00:00:00-04:00,31187.3203125,32889.80859375,31161.41015625,32861.80078125,1983920000,0.0,0.0
2022-10-31 00:00:00-04:00,32754.26953125,33071.9296875,31727.05078125,32403.220703125,1889340000,0.0,0.0
2022-11-07 00:00:00-05:00,32454.099609375,33817.9609375,32424.990234375,33747.859375,1934760000,0.0,0.0
2022-11-14 00:00:00-05:00,33662.05078125,33987.05859375,33239.75,33745.69140625,1678670000,0.0,0.0
2022-11-21 00:00:00-05:00,33760.30078125,34386.51171875,33559.1796875,34347.03125,998510000,0.0,0.0
2022-11-28 00:00:00-05:00,34275.91015625,34595.51171875,33583.76953125,34429.87890625,1743820000,0.0,0.0
2022-12-05 00:00:00-05:00,34335.73046875,34335.73046875,33418.58984375,33476.4609375,1538620000,0.0,0.0
2022-12-12 00:00:00-05:00,33519.5,34712.28125,32654.58984375,32920.4609375,2245780000,0.0,0.0
2022-12-19 00:00:00-05:00,32921.44921875,33437.83984375,32573.4296875,33203.9296875,1520110000,0.0,0.0
2022-12-26 00:00:00-05:00,33224.23046875,33387.71875,32847.8203125,33147.25,1036830000,0.0,0.0
2023-01-02 00:00:00-05:00,33148.8984375,33710.66015625,32812.328125,33630.609375,1433990000,0.0,0.0
2023-01-09 00:00:00-05:00,33664.390625,34342.3203125,33421.80078125,34302.609375,1480050000,0.0,0.0
2023-01-16 00:00:00-05:00,34222.3203125,34269.96875,32948.9296875,33375.48828125,1391820000,0.0,0.0
2023-01-23 00:00:00-05:00,33439.55859375,34164.328125,33273.2109375,33978.078125,1764510000,0.0,0.0
2023-01-30 00:00:00-05:00,33909.2109375,34334.69921875,33581.421875,33926.01171875,1929340000,0.0,0.0
2023-02-06 00:00:00-05:00,33874.44140625,34252.5703125,33591.98828125,33869.26953125,1617780000,0.0,0.0
2023-02-13 00:00:00-05:00,33887.390625,34331.46875,33517.73046875,33826.69140625,1479380000,0.0,0.0
2023-02-20 00:00:00-05:00,33699.69140625,33699.69140625,32643.48046875,32816.921875,1235470000,0.0,0.0
2023-02-27 00:00:00-05:00,32906.16015625,33405.8203125,32500.7109375,33390.96875,1457730000,0.0,0.0
2023-03-06 00:00:00-05:00,33425.3203125,33572.21875,31783.41015625,31909.640625,1584990000,0.0,0.0
2023-03-13 00:00:00-04:00,31819.9296875,32306.58984375,31429.8203125,31861.98046875,2394800000,0.0,0.0
2023-03-20 00:00:00-04:00,31872.330078125,32761.890625,31805.1796875,32237.529296875,1698890000,0.0,0.0
2023-03-27 00:00:00-04:00,32276.720703125,33291.0,32276.720703125,33274.1484375,1491350000,0.0,0.0
2023-04-03 00:00:00-04:00,33245.78125,33634.71875,33245.78125,33485.2890625,1140590000,0.0,0.0
2023-04-10 00:00:00-04:00,33425.25,34082.94140625,33343.4296875,33886.46875,1288600000,0.0,0.0
2023-04-17 00:00:00-04:00,33930.4609375,34018.62109375,33677.73828125,33808.9609375,1338580000,0.0,0.0
2023-04-24 00:00:00-04:00,33805.0390625,34104.55859375,33235.8515625,34098.16015625,1568620000,0.0,0.0
2023-05-01 00:00:00-04:00,34116.80859375,34257.828125,32937.5,33674.37890625,1427060000,0.0,0.0
2023-05-08 00:00:00-04:00,33715.1484375,33772.08984375,33110.609375,33300.62109375,1255370000,0.0,0.0
2023-05-15 00:00:00-04:00,33321.2109375,33652.8984375,33006.19140625,33426.62890625,1426110000,0.0,0.0
2023-05-22 00:00:00-04:00,33408.5390625,33512.30078125,32586.560546875,33093.33984375,1501590000,0.0,0.0
2023-05-29 00:00:00-04:00,33103.6484375,33805.0,32704.509765625,33762.76171875,1745740000,0.0,0.0
2023-06-05 00:00:00-04:00,33771.12890625,33975.3203125,33399.69140625,33876.78125,1540110000,0.0,0.0
2023-06-12 00:00:00-04:00,33906.80078125,34588.6796875,33783.55078125,34299.12109375,1928460000,0.0,0.0
2023-06-19 00:00:00-04:00,34206.66015625,34206.66015625,33646.48828125,33727.4296875,1313900000,0.0,0.0
2023-06-26 00:00:00-04:00,33730.7890625,34467.3515625,33610.3203125,34407.6015625,1457590000,0.0,0.0
2023-07-03 00:00:00-04:00,34369.78125,34465.6015625,33716.75,33734.87890625,998730000,0.0,0.0
2023-07-10 00:00:00-04:00,33705.6796875,34592.26171875,33705.6796875,34509.03125,1470270000,0.0,0.0
2023-07-17 00:00:00-04:00,34499.73828125,35372.76953125,34418.71875,35227.69140625,1917000000,0.0,0.0
2023-07-24 00:00:00-04:00,35230.7890625,35645.3515625,35216.578125,35459.2890625,1651460000,0.0,0.0
2023-07-31 00:00:00-04:00,35465.96875,35679.12890625,35033.76171875,35065.62109375,1478720000,0.0,0.0
2023-08-07 00:00:00-04:00,35125.6015625,35578.578125,35007.41015625,35281.3984375,1525620000,0.0,0.0
2023-08-14 00:00:00-04:00,35273.890625,35335.44921875,34263.19140625,34500.66015625,1670010000,0.0,0.0
2023-08-21 00:00:00-04:00,34531.28125,34694.6796875,34029.21875,34346.8984375,1636260000,0.0,0.0
2023-08-28 00:00:00-04:00,34441.640625,35070.2109375,34441.640625,34837.7109375,1351530000,0.0,0.0
2023-09-04 00:00:00-04:00,34843.21875,34871.26171875,34291.55859375,34576.58984375,1273410000,0.0,0.0
2023-09-11 00:00:00-04:00,34650.01171875,34977.96875,34509.94921875,34618.23828125,1793210000,0.0,0.0
2023-09-18 00:00:00-04:00,34612.2890625,34776.28125,33947.23828125,33963.83984375,1427870000,0.0,0.0
2023-09-25 00:00:00-04:00,33907.58984375,34017.53125,33306.30078125,33507.5,1405320000,0.0,0.0
2023-10-02 00:00:00-04:00,33455.5,33557.69140625,32846.94140625,33407.578125,1466350000,0.0,0.0
2023-10-09 00:00:00-04:00,33259.83984375,33957.71875,33253.69140625,33670.2890625,1336460000,0.0,0.0
2023-10-16 00:00:00-04:00,33832.421875,34147.62890625,33118.12109375,33127.28125,1466330000,0.0,0.0
2023-10-23 00:00:00-04:00,32993.01953125,33272.19140625,32327.19921875,32417.58984375,1814270000,0.0,0.0
2023-10-30 00:00:00-04:00,32537.5390625,34163.62890625,32537.5390625,34061.3203125,1528510000,0.0,0.0
2023-11-06 00:00:00-05:00,34092.609375,34310.359375,33859.76953125,34283.1015625,1455550000,0.0,0.0
2023-11-13 00:00:00-05:00,34259.25,35051.1015625,34205.80859375,34947.28125,1691290000,0.0,0.0
2023-11-20 00:00:00-05:00,34932.48828125,35399.44140625,34907.98046875,35390.1484375,956500000,0.0,0.0
2023-11-27 00:00:00-05:00,35376.44140625,36264.8515625,35280.5703125,36245.5,1571260000,0.0,0.0
2023-12-04 00:00:00-05:00,36089.37890625,36296.19921875,36010.8515625,36247.87109375,1504400000,0.0,0.0
2023-12-11 00:00:00-05:00,36254.328125,37347.6015625,36231.19140625,37305.16015625,2234030000,0.0,0.0
2023-12-18 00:00:00-05:00,37330.140625,37641.30078125,37073.0390625,37385.96875,1374400000,0.0,0.0
2023-12-25 00:00:00-05:00,37405.8984375,37778.8515625,37371.828125,37689.5390625,892070000,0.0,0.0
2024-01-01 00:00:00-05:00,37566.21875,37790.078125,37323.8203125,37466.109375,1351990000,0.0,0.0
2024-01-08 00:00:00-05:00,37327.37109375,37825.26953125,37249.23828125,37592.98046875,1510390000,0.0,0.0
2024-01-15 00:00:00-05:00,37493.5390625,37933.73046875,37122.94921875,37863.80078125,1387430000,0.0,0.0
2024-01-22 00:00:00-05:00,37919.55078125,38215.30859375,37795.7109375,38109.4296875,1799730000,0.0,0.0
2024-01-29 00:00:00-05:00,38115.828125,38783.62109375,38061.171875,38654.421875,1793960000,0.0,0.0
2024-02-05 00:00:00-05:00,38546.76953125,38755.6796875,38220.3984375,38671.69140625,1516120000,0.0,0.0
2024-02-12 00:00:00-05:00,38656.76171875,38927.078125,38039.859375,38627.98828125,1452070000,0.0,0.0
2024-02-19 00:00:00-05:00,38576.26171875,39282.28125,38338.578125,39131.53125,1227040000,0.0,0.0
2024-02-26 00:00:00-05:00,39144.7890625,39245.890625,38741.6796875,39087.37890625,1693070000,0.0,0.0
